ID,Airline Name,Type Of Traveller,Seat Type,Date Flown,Month Flown,Departure city,Arrival city
5166,BA CityFlyer,Solo Leisure,Economy Class,4/1/2017,April,Edinburgh,Berlin
5167,BA CityFlyer,Business,Economy Class,3/1/2017,March,Edinburgh,London City
5168,BA CityFlyer,Solo Leisure,Economy Class,2/1/2017,February,AMS,LCY
5169,BA CityFlyer,Business,Economy Class,2/1/2017,February,London City,Dublin
5170,BA CityFlyer,Business,Business Class,1/1/2017,January,Zurich,London City
5171,BA CityFlyer,Business,Business Class,12/1/2016,December,LCY,TXL
5172,BA CityFlyer,Solo Leisure,Economy Class,8/1/2016,August,JMK,LCY
5173,BA CityFlyer,Couple Leisure,Economy Class,7/1/2016,July,GLA,LCY
5174,BA CityFlyer,Couple Leisure,Economy Class,6/1/2016,June,DUB,LCY
5175,BA CityFlyer,Couple Leisure,Economy Class,5/1/2016,May,MAD,AMS
5176,BA CityFlyer,Business,Business Class,4/1/2016,April,LCY,AMS
5177,BA CityFlyer,Solo Leisure,Economy Class,3/1/2016,March,LCY,GLA
5178,BA CityFlyer,Solo Leisure,Business Class,2/1/2016,February,EDI,AMS
5179,BA CityFlyer,Couple Leisure,Economy Class,1/1/2016,January,LCY,MAD
5180,BA CityFlyer,Solo Leisure,Business Class,10/1/2015,October,LCY,GVA
5181,BA CityFlyer,Family Leisure,Economy Class,5/1/2015,May,EDI,LCY
5219,Badr Airlines,Business,Economy Class,10/1/2017,October,Khartoum,El Fashir
5220,Bahamasair,Family Leisure,Economy Class,5/1/2023,May,Nassau,Miami
5221,Bahamasair,Family Leisure,Economy Class,1/1/2023,January,Orlando,Nassau
5222,Bahamasair,Couple Leisure,Economy Class,12/1/2022,December,Nassau,Great Exuma
5223,Bahamasair,Solo Leisure,Economy Class,8/1/2022,August,Nassau,Ft Lauderdale
5224,Bahamasair,Solo Leisure,Economy Class,9/1/2022,September,Fort Lauderdale,Nassau
5225,Bahamasair,Family Leisure,Economy Class,11/1/2021,November,Nassau,Miami
5226,Bahamasair,Family Leisure,Economy Class,6/1/2020,June,Fort Lauderdale,Freeport
5227,Bahamasair,Family Leisure,Economy Class,1/1/2020,January,Nasssu,Miami
5228,Bahamasair,Couple Leisure,Economy Class,12/1/2019,December,Portland,Nassau
5229,Bahamasair,Couple Leisure,Economy Class,4/1/2019,April,Fort Lauderdale,Nassau
5230,Bahamasair,Couple Leisure,Economy Class,12/1/2019,December,Nassau,Freeport
5231,Bahamasair,Family Leisure,Economy Class,8/1/2019,August,Freeport,Fort Lauderdale
5232,Bahamasair,Business,Economy Class,11/1/2018,November,Orlando,Nassau
5233,Bahamasair,Family Leisure,Economy Class,12/1/2018,December,Fort Lauderdale,Eleuthera
5234,Bahamasair,Solo Leisure,Economy Class,2/1/2019,February,Freeport,Nassau
5235,Bahamasair,Couple Leisure,Economy Class,11/1/2018,November,Miami,Nassau
5236,Bahamasair,Family Leisure,Economy Class,1/1/2019,January,Nassau,Miami
5237,Bahamasair,Couple Leisure,Economy Class,12/1/2018,December,Orlando,Nassau
5238,Bahamasair,Couple Leisure,Economy Class,12/1/2018,December,Nassau,Orlando
5239,Bahamasair,Family Leisure,Economy Class,12/1/2018,December,Nassau,Ft Lauderdale
5240,Bahamasair,Family Leisure,Economy Class,10/1/2018,October,Nassau,Ft Lauderdale
5241,Bahamasair,Family Leisure,Economy Class,9/1/2018,September,Orlando,Nassau
5242,Bahamasair,Family Leisure,Economy Class,8/1/2018,August,Nassau,Fort Lauderdale
5243,Bahamasair,Family Leisure,Economy Class,8/1/2018,August,Nassau,Orlando
5244,Bahamasair,Solo Leisure,Economy Class,3/1/2018,March,Nassau,Havana
5245,Bahamasair,Couple Leisure,Economy Class,1/1/2018,January,Nassau,Havana
5246,Bahamasair,Couple Leisure,Economy Class,12/1/2017,December,Freeport,Fort Lauderdale
5247,Bahamasair,Solo Leisure,Economy Class,7/1/2017,July,Nassau,Fort Lauderdale
5248,Bahamasair,Business,Economy Class,11/1/2016,November,FPO,LGI
5249,Bahamasair,Solo Leisure,Economy Class,9/1/2016,September,MIA,NAS
5250,Bahamasair,Family Leisure,Economy Class,1/1/2016,January,NAS,PLS
5251,Bahamasair,Business,Economy Class,7/1/2016,July,FPO,NAS
5252,Bahamasair,Couple Leisure,Economy Class,4/1/2016,April,MHH,PBI
5253,Bahamasair,Couple Leisure,Economy Class,3/1/2016,March,FLL,FPO
5254,Bahamasair,Solo Leisure,Economy Class,11/1/2015,November,MIA,NAS
5255,Bahamasair,Couple Leisure,Economy Class,2/1/2016,February,FLL,NAS
5256,Bahamasair,Couple Leisure,Economy Class,1/1/2016,January,FLL,FPO
5257,Bahamasair,Family Leisure,Economy Class,10/1/2015,October,West Palm Beach,Marsh Harbour
5258,Bahamasair,Couple Leisure,Economy Class,9/1/2015,September,Nassau,Fort Lauderdale
5259,Bahamasair,Family Leisure,Economy Class,5/1/2015,May,Fort Lauderdale,Nassau
5260,Bahamasair,Couple Leisure,Economy Class,3/1/2015,March,Havana,Nasaau
5277,Bamboo Airways,Solo Leisure,Economy Class,5/1/2023,May,Da Nang,Da Lat
5278,Bamboo Airways,Family Leisure,Business Class,4/1/2023,April,Melbourne,Ho Chi Minh City
5279,Bamboo Airways,Family Leisure,Economy Class,5/1/2023,May,Gatwick,Ho Chi Minh
5280,Bamboo Airways,Solo Leisure,Business Class,4/1/2023,April,Melbourne,Hanoi
5281,Bamboo Airways,Solo Leisure,Economy Class,4/1/2023,April,Ho Chi Minh,London Gatwick
5282,Bamboo Airways,Business,Economy Class,3/1/2023,March,Ho Chi Minh City,Singapore
5283,Bamboo Airways,Solo Leisure,Business Class,2/1/2023,February,Hanoi,Gatwick
5284,Bamboo Airways,Business,Business Class,2/1/2023,February,Singapore,London
5285,Bamboo Airways,Family Leisure,Economy Class,1/1/2023,January,Vietnam,Melbourne
5286,Bamboo Airways,Family Leisure,Economy Class,11/1/2022,November,Sydney,Ho Chi Minh
5287,Bamboo Airways,Couple Leisure,Economy Class,11/1/2022,November,Hanoi,Hue
5288,Bamboo Airways,Couple Leisure,Economy Class,8/1/2022,August,London Heathrow,Hanoi
5289,Bamboo Airways,Business,Business Class,1/1/2022,January,Ho Chi Minh City,Hanoi
5290,Bamboo Airways,Solo Leisure,Economy Class,8/1/2022,August,Sydney,Ho Chi Minh
5291,Bamboo Airways,Business,Economy Class,4/1/2022,April,Hanoi,Hue
5292,Bamboo Airways,Solo Leisure,Economy Class,6/1/2022,June,Hanoi,London
5293,Bamboo Airways,Couple Leisure,Economy Class,3/1/2021,March,Ho Chi Minh,Quy Nhon
5294,Bamboo Airways,Family Leisure,Economy Class,12/1/2020,December,Hanoi,Ho Chi Minh City
5295,Bamboo Airways,Solo Leisure,Economy Class,8/1/2020,August,Hanoi,Ho Chi Minh
5296,Bamboo Airways,Family Leisure,Economy Class,7/1/2020,July,Ho Chi Minh,Cam Ranh
5297,Bamboo Airways,Family Leisure,Economy Class,1/1/2020,January,Hanoi,Nha Trang
5298,Bamboo Airways,Couple Leisure,Economy Class,2/1/2020,February,Can Tho,Hanoi
5299,Bamboo Airways,Solo Leisure,Economy Class,12/1/2019,December,Seoul,Da Nang
5300,Bamboo Airways,Couple Leisure,Economy Class,3/1/2020,March,Phu Quoc,Ho Chi Minh City
5301,Bamboo Airways,Couple Leisure,Economy Class,3/1/2020,March,Phu Quoc,Ho Chi Minh City
5303,Bamboo Airways,Solo Leisure,Economy Class,2/1/2020,February,Ho Chi Minh City,Hanoi
5304,Bamboo Airways,Couple Leisure,Economy Class,3/1/2020,March,Hanoi,Phu Quoc
5305,Bamboo Airways,Solo Leisure,Economy Class,2/1/2020,February,Ho Chi Minh City,Hanoi
5306,Bamboo Airways,Couple Leisure,Economy Class,2/1/2020,February,Phu Quoc,Ho Chi Minh City
5307,Bamboo Airways,Family Leisure,Economy Class,1/1/2020,January,Ho Chi Minh,Danang
5308,Bamboo Airways,Solo Leisure,Economy Class,1/1/2020,January,HAN,HUI
5309,Bamboo Airways,Couple Leisure,Economy Class,1/1/2020,January,Quy Nhon,Hanoi
5310,Bamboo Airways,Solo Leisure,Economy Class,1/1/2019,January,Hanoi,Ho Chi Minh City 
5311,Bamboo Airways,Solo Leisure,Economy Class,7/1/2019,July,Vinh city,Buon Ma Thuat
5312,Bamboo Airways,Business,Business Class,7/1/2019,July,Ho Chi Minh City,Hanoi
5313,Bamboo Airways,Business,Business Class,10/1/2019,October,Hanoi,Danang
5314,Bangkok Airways,Couple Leisure,Economy Class,5/1/2023,May,Bangkok,Phucket
5315,Bangkok Airways,Solo Leisure,Economy Class,4/1/2023,April,Bangkok,Ko Samui
5316,Bangkok Airways,Solo Leisure,Economy Class,4/1/2023,April,USM,UTP
5317,Bangkok Airways,Solo Leisure,Economy Class,12/1/2022,December,Bangkok,Ko Samui
5318,Bangkok Airways,Couple Leisure,Economy Class,1/1/2023,January,Bangkok,Hat Yai
5319,Bangkok Airways,Couple Leisure,Economy Class,1/1/2023,January,Bangkok,Ko Samui
5320,Bangkok Airways,Couple Leisure,Economy Class,1/1/2023,January,Chiang Mai,Siem Reap
5321,Bangkok Airways,Solo Leisure,Business Class,11/1/2022,November,Bangkok,Samui
5322,Bangkok Airways,Couple Leisure,Economy Class,12/1/2022,December,Sukhothai,Bangkok
5323,Bangkok Airways,Family Leisure,Economy Class,10/1/2022,October,Bangkok,Koh Samui 
5324,Bangkok Airways,Couple Leisure,Economy Class,10/1/2022,October,Bangkok,Krabi
5325,Bangkok Airways,Family Leisure,Economy Class,10/1/2022,October,Bangkok,Ko Samui
5326,Bangkok Airways,Family Leisure,Economy Class,9/1/2022,September,Bangkok,Da Nang
5327,Bangkok Airways,Solo Leisure,Economy Class,9/1/2022,September,Chiang Mai,Bangkok
5328,Bangkok Airways,Business,Economy Class,9/1/2022,September,Da Nang,Bangkok
5329,Bangkok Airways,Couple Leisure,Business Class,8/1/2022,August,Ko Samui,Bangkok
5330,Bangkok Airways,Business,Economy Class,6/1/2022,June,Bangkok,Phnom Penh
5331,Bangkok Airways,Solo Leisure,Economy Class,3/1/2022,March,Bangkok,Krabi
5332,Bangkok Airways,Couple Leisure,Economy Class,1/1/2022,January,Ko Samui,Bangkok
5333,Bangkok Airways,Solo Leisure,Economy Class,11/1/2021,November,Bangkok,Ko Samui
5334,Bangkok Airways,Couple Leisure,Economy Class,10/1/2020,October,Bangkok,Koh Samui
5335,Bangkok Airways,Solo Leisure,Economy Class,10/1/2020,October,Trat,Bangkok
5336,Bangkok Airways,Couple Leisure,Economy Class,2/1/2020,February,Bangkok,Yangon
5337,Bangkok Airways,Solo Leisure,Economy Class,4/1/2020,April,Krabi,Bangkok
5338,Bangkok Airways,Couple Leisure,Economy Class,3/1/2020,March,Krabi,Bangkok
5339,Bangkok Airways,Solo Leisure,Economy Class,3/1/2020,March,Bangkok,Krabi
5340,Bangkok Airways,Couple Leisure,Economy Class,3/1/2020,March,Mandalay,Bangkok
5341,Bangkok Airways,Solo Leisure,Economy Class,3/1/2020,March,Mandalay,Chiang Mai
5342,Bangkok Airways,Couple Leisure,Economy Class,3/1/2020,March,Phu Quoc,Bangkok
5343,Bangkok Airways,Couple Leisure,Economy Class,2/1/2020,February,Krabi,Bangkok
5344,Bangkok Airways,Couple Leisure,Economy Class,2/1/2020,February,Phuket,Bangkok
5345,Bangkok Airways,Couple Leisure,Economy Class,2/1/2020,February,Koh samui,Bangkok
5346,Bangkok Airways,Solo Leisure,Economy Class,1/1/2020,January,Phuket,Bangkok
5347,Bangkok Airways,Family Leisure,Economy Class,1/1/2020,January,Bangkok,Mandalay
5348,Bangkok Airways,Business,Business Class,1/1/2020,January,Ko Samui,Bangkok
5349,Bangkok Airways,Couple Leisure,Economy Class,12/1/2019,December,Bangkok,Luang Prabang
5350,Bangkok Airways,Couple Leisure,Economy Class,11/1/2019,November,Koh Samui,Bangkok
5351,Bangkok Airways,Solo Leisure,Economy Class,11/1/2019,November,Siem Reap,Bangkok
5352,Bangkok Airways,Couple Leisure,Economy Class,11/1/2019,November,Chiang Mai,Bangkok
5353,Bangkok Airways,Solo Leisure,Economy Class,11/1/2019,November,Vientiane,Bangkok
5354,Bangkok Airways,Solo Leisure,Economy Class,10/1/2019,October,Bangkok,Vientiane
5355,Bangkok Airways,Solo Leisure,Economy Class,10/1/2019,October,Chiang Mai,Bangkok
5356,Bangkok Airways,Solo Leisure,Economy Class,9/1/2019,September,Bangkok,Chiang Mai
5357,Bangkok Airways,Solo Leisure,Economy Class,9/1/2019,September,Yangon,Bangkok
5358,Bangkok Airways,Solo Leisure,Economy Class,9/1/2019,September,Phnom Penh,Bangkok
5359,Bangkok Airways,Solo Leisure,Economy Class,8/1/2019,August,Chiang Mai,Hanoi
5360,Bangkok Airways,Solo Leisure,Economy Class,8/1/2019,August,Singapore,Koh Samui
5361,Bangkok Airways,Solo Leisure,Economy Class,4/1/2019,April,Bangkok,Phuket
5362,Bangkok Airways,Business,Economy Class,6/1/2019,June,Bangkok,Da Nang 
5363,Bangkok Airways,Solo Leisure,Economy Class,6/1/2019,June,Bangkok,Koh Samui
5364,Bangkok Airways,Business,Economy Class,5/1/2019,May,Danang,Bangkok
5365,Bangkok Airways,Family Leisure,Economy Class,5/1/2019,May,Bangkok,Koh Samui
5366,Bangkok Airways,Solo Leisure,Economy Class,3/1/2019,March,Phnom Penh,Yangon
5367,Bangkok Airways,Family Leisure,Business Class,8/1/2018,August,Bangkok,Male
5368,Bangkok Airways,Family Leisure,Economy Class,4/1/2019,April,Krabi toBangkok,Krabi toBangkok
5369,Bangkok Airways,Family Leisure,Economy Class,4/1/2019,April,Krabi,Bangkok
5370,Bangkok Airways,Couple Leisure,Economy Class,3/1/2019,March,Bangkok,Phuket
5371,Bangkok Airways,Couple Leisure,Economy Class,12/1/2018,December,Bangkok,Ko Samui
5372,Bangkok Airways,Couple Leisure,Economy Class,12/1/2018,December,Mandalay,Chiang Mai
5373,Bangkok Airways,Couple Leisure,Economy Class,3/1/2019,March,Bangkok,Chiang Mai
5374,Bangkok Airways,Couple Leisure,Economy Class,3/1/2019,March,Ko Samui,Bangkok
5375,Bangkok Airways,Couple Leisure,Economy Class,3/1/2019,March,Chiang Mai,Koh Samui
5376,Bangkok Airways,Couple Leisure,Economy Class,3/1/2019,March,Chiang Mai,Bangkok
5377,Bangkok Airways,Couple Leisure,Economy Class,3/1/2019,March,Chiang Mai,Bangkok
5378,Bangkok Airways,Solo Leisure,Economy Class,3/1/2019,March,Phu Quoc,Bangkok
5379,Bangkok Airways,Couple Leisure,Economy Class,2/1/2019,February,Bangkok,Sukhothai
5380,Bangkok Airways,Couple Leisure,Economy Class,2/1/2019,February,Yangon,Phuket
5381,Bangkok Airways,Solo Leisure,Economy Class,2/1/2019,February,Mandalay,Suvarnabhumi
5382,Bangkok Airways,Business,Economy Class,1/1/2019,January,Bangkok,Phnom Penh
5383,Bangkok Airways,Couple Leisure,Economy Class,12/1/2018,December,Chiang Rai,Mandalay
5384,Bangkok Airways,Solo Leisure,Business Class,12/1/2018,December,Ko Samui,Bangkok
5385,Bangkok Airways,Solo Leisure,Business Class,12/1/2018,December,Bangkok,Ko Samui
5386,Bangkok Airways,Couple Leisure,Economy Class,12/1/2018,December,Trat,Bangkok
5387,Bangkok Airways,Family Leisure,Business Class,11/1/2018,November,Krabi,Bangkok
5388,Bangkok Airways,Solo Leisure,Economy Class,11/1/2018,November,Yangon,Bangkok
5389,Bangkok Airways,Business,Economy Class,11/1/2018,November,Bangkok,Phnom Penh
5390,Bangkok Airways,Solo Leisure,Economy Class,9/1/2018,September,Chiang Mai,Koh Samui
5391,Bangkok Airways,Solo Leisure,Economy Class,11/1/2018,November,Phuket,Koh Samui
5392,Bangkok Airways,Business,Economy Class,9/1/2018,September,Hanoi,Chiang Mai
5393,Bangkok Airways,Family Leisure,Economy Class,6/1/2018,June,Mandalay,Bangkok
5394,Bangkok Airways,Solo Leisure,Economy Class,4/1/2018,April,Chiang Mai,Bangkok
5395,Bangkok Airways,Solo Leisure,Economy Class,5/1/2018,May,Bangkok,Chiang Mai
5396,Bangkok Airways,Family Leisure,Economy Class,3/1/2018,March,Bangkok,Koh Samui
5397,Bangkok Airways,Family Leisure,Economy Class,4/1/2018,April,Bangkok,Chiang Mai
5398,Bangkok Airways,Solo Leisure,Economy Class,2/1/2018,February,Siem Reap,Bangkok Suvarnabhumi
5399,Bangkok Airways,Couple Leisure,Economy Class,2/1/2018,February,Mandalay,Bangkok
5400,Bangkok Airways,Couple Leisure,Premium Economy,2/1/2018,February,Vientiane,Mumbai
5401,Bangkok Airways,Couple Leisure,Business Class,1/1/2018,January,Phnom Penh,Bangkok
5402,Bangkok Airways,Solo Leisure,Economy Class,11/1/2017,November,Chiang Mai,Bangkok
5403,Bangkok Airways,Solo Leisure,Economy Class,12/1/2017,December,Krabi,Bangkok
5404,Bangkok Airways,Solo Leisure,Economy Class,1/1/2017,January,Bangkok,Koh Samui
5405,Bangkok Airways,Business,Economy Class,12/1/2017,December,Yangon,Bangkok
5406,Bangkok Airways,Business,Economy Class,12/1/2017,December,Danang,Yangon
5407,Bangkok Airways,Couple Leisure,Economy Class,11/1/2017,November,Bangkok,Male
5408,Bangkok Airways,Couple Leisure,Economy Class,11/1/2017,November,Siem Reap,Bangkok
5409,Bangkok Airways,Couple Leisure,Economy Class,10/1/2017,October,Koh Samui,Bangkok
5410,Bangkok Airways,Couple Leisure,Economy Class,8/1/2017,August,Phuket,Ko Samui
5411,Bangkok Airways,Couple Leisure,Economy Class,9/1/2017,September,Bangkok,Phuket
5412,Bangkok Airways,Solo Leisure,Economy Class,12/1/2016,December,Chiang Mai,Bangkok
5413,Bangkok Airways,Solo Leisure,Economy Class,8/1/2017,August,Chiang Mai,Bangkok Suvarnabhumi
5414,Bassaka Air,Solo Leisure,Economy Class,1/1/2018,January,Phnom Penh,Siem Reap
5415,Bassaka Air,Couple Leisure,Economy Class,10/1/2017,October,Phnom Penh,Siem Reap
5416,Bassaka Air,Business,Economy Class,4/1/2017,April,Phnom Penh,Siem Reap
5417,Bassaka Air,Couple Leisure,Economy Class,2/1/2017,February,Phnom Penh,Macau
5418,Bassaka Air,Couple Leisure,Economy Class,7/1/2016,July,REP,PNH
5419,Bassaka Air,Couple Leisure,Economy Class,2/1/2016,February,PNH,REP
5420,Bassaka Air,Couple Leisure,First Class,5/1/2016,May,PNH,REP
5421,Bassaka Air,Couple Leisure,Economy Class,3/1/2016,March,PNH,REP
5422,Bassaka Air,Family Leisure,Economy Class,2/1/2016,February,PNH,REP
5423,Batik Air,Solo Leisure,Economy Class,7/1/2023,July,Delhi,Bail
5424,Batik Air,Family Leisure,Economy Class,7/1/2023,July,Delhi,Kuala Lumpur
5425,Batik Air,Business,Economy Class,7/1/2023,July,Kuala Lumpur,Singapore 
5426,Batik Air,Couple Leisure,Economy Class,7/1/2023,July,Singapore,Indonesia
5427,Batik Air,Solo Leisure,Business Class,7/1/2023,July,Singapore,Jakarta
5428,Batik Air,Couple Leisure,Economy Class,6/1/2023,June,Perth,Kuala Lumpur
5429,Batik Air,Couple Leisure,Economy Class,6/1/2023,June,Kuala Lumpur,Penang
